fecha;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2024-06-26;0.94846;0.94579;0.95019;0.95315;0.95111;0.93059;0.89262;0.87917;0.9046;0.87967;0.86338;0.86025;0.87321;0.85949;0.88528;0.89287;0.90054;0.91832;0.91039;0.91743;0.91362;0.91974;0.9685;0.96028
2024-06-27;0.93702;0.93711;0.93833;0.93432;0.93126;0.92413;0.88782;0.87937;0.89115;0.86404;0.86525;0.87902;0.8853;0.8616;0.88734;0.9062;0.91676;0.93543;0.92135;0.94954;0.95239;0.9348;1.004;0.98302
2024-06-28;0.94783;0.95118;0.95443;0.9397;0.93434;0.92627;0.89577;0.8884;0.89901;0.86123;0.87561;0.88401;0.87849;0.85351;0.8756;0.89061;0.90152;0.90509;0.88403;0.91465;0.95741;0.95547;1.01213;1.00684
2024-06-29;0.95819;0.95812;0.96228;0.96265;0.9597;0.96356;0.95064;0.90121;0.828;0.80613;0.80419;0.8002;0.80792;0.78899;0.78928;0.8183;0.8527;0.89228;0.91803;0.96413;1.00526;1.02388;1.01777;1.01327
2024-06-30;1.00489;1.00947;1.0203;1.02369;1.02037;1.02072;1.01414;0.95871;0.87561;0.81383;0.78775;0.78109;0.79276;0.77749;0.76925;0.81138;0.83472;0.87687;0.91849;0.93377;0.94546;0.94207;0.94733;0.97478
2024-07-01;0.98032;0.98184;0.97563;0.96094;0.94563;0.92479;0.88867;0.88252;0.86459;0.85279;0.86089;0.87301;0.87503;0.85029;0.87616;0.86495;0.867;0.88042;0.85243;0.87318;0.8782;0.86969;0.92516;0.9108
2024-07-02;0.92344;0.92382;0.92795;0.9265;0.93052;0.92144;0.89667;0.88352;0.86071;0.85432;0.8792;0.88959;0.90113;0.88278;0.90361;0.89045;0.90038;0.91154;0.89446;0.91097;0.90969;0.90165;0.9632;0.95526
2024-07-03;0.969;0.97809;0.97404;0.96879;0.96025;0.93507;0.88292;0.87609;0.87354;0.86463;0.87324;0.87572;0.87725;0.8663;0.88562;0.87401;0.87269;0.8851;0.86531;0.88894;0.89506;0.90295;0.96543;0.95466
2024-07-04;0.95358;0.95969;0.95549;0.93437;0.93124;0.91852;0.89853;0.8817;0.85519;0.84741;0.86377;0.87625;0.88694;0.8689;0.89233;0.87807;0.88845;0.90164;0.87393;0.89555;0.8897;0.88918;0.94896;0.93685
2024-07-05;0.92166;0.92187;0.92754;0.92806;0.93271;0.92894;0.90447;0.89003;0.86409;0.85005;0.864;0.86306;0.86569;0.85474;0.88174;0.8786;0.88627;0.89735;0.87368;0.88914;0.91321;0.93107;1.00642;0.98884
2024-07-06;0.98834;0.97386;0.97063;0.95827;0.95031;0.95376;0.9453;0.92314;0.8843;0.86254;0.86502;0.86928;0.87398;0.85599;0.84056;0.85209;0.85881;0.89651;0.94061;0.98778;1.03095;1.04451;1.04368;1.04449
2024-07-07;1.02541;1.0153;0.99973;1.00345;0.99438;0.98745;0.97169;0.95904;0.91108;0.86605;0.8469;0.84562;0.85391;0.83753;0.8329;0.83901;0.84382;0.87561;0.9101;0.95475;0.9768;0.98121;0.99129;0.99156
2024-07-08;0.98032;0.98184;0.97563;0.96094;0.94563;0.92479;0.88867;0.88252;0.86459;0.85279;0.86089;0.87301;0.87503;0.85029;0.87616;0.86495;0.867;0.88042;0.85243;0.87318;0.8782;0.86969;0.92516;0.9108
2024-07-09;0.92344;0.92382;0.92795;0.9265;0.93052;0.92144;0.89667;0.88352;0.86071;0.85432;0.8792;0.88959;0.90113;0.88278;0.90361;0.89045;0.90038;0.91154;0.89446;0.91097;0.90969;0.90165;0.9632;0.95526
2024-07-10;0.969;0.97809;0.97404;0.96879;0.96025;0.93507;0.88292;0.87609;0.87354;0.86463;0.87324;0.87572;0.87725;0.8663;0.88562;0.87401;0.87269;0.8851;0.86531;0.88894;0.89506;0.90295;0.96543;0.95466
2024-07-11;0.95358;0.95969;0.95549;0.93437;0.93124;0.91852;0.89853;0.8817;0.85519;0.84741;0.86377;0.87625;0.88694;0.8689;0.89233;0.87807;0.88845;0.90164;0.87393;0.89555;0.8897;0.88918;0.94896;0.93685
2024-07-12;0.92166;0.92187;0.92754;0.92806;0.93271;0.92894;0.90447;0.89003;0.86409;0.85005;0.864;0.86306;0.86569;0.85474;0.88174;0.8786;0.88627;0.89735;0.87368;0.88914;0.91321;0.93107;1.00642;0.98884
2024-07-13;0.98834;0.97386;0.97063;0.95827;0.95031;0.95376;0.9453;0.92314;0.8843;0.86254;0.86502;0.86928;0.87398;0.85599;0.84056;0.85209;0.85881;0.89651;0.94061;0.98778;1.03095;1.04451;1.04368;1.04449
2024-07-14;1.02541;1.0153;0.99973;1.00345;0.99438;0.98745;0.97169;0.95904;0.91108;0.86605;0.8469;0.84562;0.85391;0.83753;0.8329;0.83901;0.84382;0.87561;0.9101;0.95475;0.9768;0.98121;0.99129;0.99156
2024-07-15;0.98032;0.98184;0.97563;0.96094;0.94563;0.92479;0.88867;0.88252;0.86459;0.85279;0.86089;0.87301;0.87503;0.85029;0.87616;0.86495;0.867;0.88042;0.85243;0.87318;0.8782;0.86969;0.92516;0.9108
2024-07-16;0.92344;0.92382;0.92795;0.9265;0.93052;0.92144;0.89667;0.88352;0.86071;0.85432;0.8792;0.88959;0.90113;0.88278;0.90361;0.89045;0.90038;0.91154;0.89446;0.91097;0.90969;0.90165;0.9632;0.95526
2024-07-17;0.969;0.97809;0.97404;0.96879;0.96025;0.93507;0.88292;0.87609;0.87354;0.86463;0.87324;0.87572;0.87725;0.8663;0.88562;0.87401;0.87269;0.8851;0.86531;0.88894;0.89506;0.90295;0.96543;0.95466
2024-07-18;0.95358;0.95969;0.95549;0.93437;0.93124;0.91852;0.89853;0.8817;0.85519;0.84741;0.86377;0.87625;0.88694;0.8689;0.89233;0.87807;0.88845;0.90164;0.87393;0.89555;0.8897;0.88918;0.94896;0.93685
2024-07-19;0.92166;0.92187;0.92754;0.92806;0.93271;0.92894;0.90447;0.89003;0.86409;0.85005;0.864;0.86306;0.86569;0.85474;0.88174;0.8786;0.88627;0.89735;0.87368;0.88914;0.91321;0.93107;1.00642;0.98884
2024-07-20;0.98834;0.97386;0.97063;0.95827;0.95031;0.95376;0.9453;0.92314;0.8843;0.86254;0.86502;0.86928;0.87398;0.85599;0.84056;0.85209;0.85881;0.89651;0.94061;0.98778;1.03095;1.04451;1.04368;1.04449
2024-07-21;1.02541;1.0153;0.99973;1.00345;0.99438;0.98745;0.97169;0.95904;0.91108;0.86605;0.8469;0.84562;0.85391;0.83753;0.8329;0.83901;0.84382;0.87561;0.9101;0.95475;0.9768;0.98121;0.99129;0.99156
2024-07-22;0.98032;0.98184;0.97563;0.96094;0.94563;0.92479;0.88867;0.88252;0.86459;0.85279;0.86089;0.87301;0.87503;0.85029;0.87616;0.86495;0.867;0.88042;0.85243;0.87318;0.8782;0.86969;0.92516;0.9108
2024-07-23;0.92344;0.92382;0.92795;0.9265;0.93052;0.92144;0.89667;0.88352;0.86071;0.85432;0.8792;0.88959;0.90113;0.88278;0.90361;0.89045;0.90038;0.91154;0.89446;0.91097;0.90969;0.90165;0.9632;0.95526
2024-07-24;0.969;0.97809;0.97404;0.96879;0.96025;0.93507;0.88292;0.87609;0.87354;0.86463;0.87324;0.87572;0.87725;0.8663;0.88562;0.87401;0.87269;0.8851;0.86531;0.88894;0.89506;0.90295;0.96543;0.95466
2024-07-25;0.95358;0.95969;0.95549;0.93437;0.93124;0.91852;0.89853;0.8817;0.85519;0.84741;0.86377;0.87625;0.88694;0.8689;0.89233;0.87807;0.88845;0.90164;0.87393;0.89555;0.8897;0.88918;0.94896;0.93685
2024-07-26;0.92166;0.92187;0.92754;0.92806;0.93271;0.92894;0.90447;0.89003;0.86409;0.85005;0.864;0.86306;0.86569;0.85474;0.88174;0.8786;0.88627;0.89735;0.87368;0.88914;0.91321;0.93107;1.00642;0.98884
2024-07-27;0.98834;0.97386;0.97063;0.95827;0.95031;0.95376;0.9453;0.92314;0.8843;0.86254;0.86502;0.86928;0.87398;0.85599;0.84056;0.85209;0.85881;0.89651;0.94061;0.98778;1.03095;1.04451;1.04368;1.04449
2024-07-28;1.02541;1.0153;0.99973;1.00345;0.99438;0.98745;0.97169;0.95904;0.91108;0.86605;0.8469;0.84562;0.85391;0.83753;0.8329;0.83901;0.84382;0.87561;0.9101;0.95475;0.9768;0.98121;0.99129;0.99156
2024-07-29;0.98032;0.98184;0.97563;0.96094;0.94563;0.92479;0.88867;0.88252;0.86459;0.85279;0.86089;0.87301;0.87503;0.85029;0.87616;0.86495;0.867;0.88042;0.85243;0.87318;0.8782;0.86969;0.92516;0.9108
2024-07-30;0.92344;0.92382;0.92795;0.9265;0.93052;0.92144;0.89667;0.88352;0.86071;0.85432;0.8792;0.88959;0.90113;0.88278;0.90361;0.89045;0.90038;0.91154;0.89446;0.91097;0.90969;0.90165;0.9632;0.95526
2024-07-31;0.969;0.97809;0.97404;0.96879;0.96025;0.93507;0.88292;0.87609;0.87354;0.86463;0.87324;0.87572;0.87725;0.8663;0.88562;0.87401;0.87269;0.8851;0.86531;0.88894;0.89506;0.90295;0.96543;0.95466
2024-08-01;0.95378;0.94814;0.94723;0.93859;0.92981;0.91614;0.88966;0.88488;0.90978;0.86719;0.89105;0.90256;0.9045;0.88709;0.92448;0.92434;0.93656;0.96359;0.93452;0.9529;0.9719;0.9737;1.02478;1.0018
2024-08-02;0.96259;0.96045;0.96313;0.96157;0.95091;0.93643;0.91303;0.9068;0.9261;0.89038;0.91923;0.91844;0.91976;0.91108;0.94289;0.92873;0.93482;0.95343;0.93139;0.97836;1.01854;1.02995;1.08554;1.07438
2024-08-03;1.00796;0.99564;0.99524;0.99381;0.98797;0.97834;0.96904;0.9522;0.92665;0.89219;0.89151;0.88139;0.88654;0.8799;0.86797;0.87612;0.88544;0.90521;0.9443;0.98936;1.04709;1.06823;1.06924;1.06328
2024-08-04;1.04473;1.03748;1.03004;1.02362;1.01075;1.00249;0.9968;0.98109;0.93819;0.88201;0.85731;0.84221;0.84634;0.83491;0.8236;0.83288;0.83815;0.85742;0.9105;0.96161;0.99495;1.01262;1.01314;1.01632
2024-08-05;1.01222;1.0087;1.00367;0.99588;0.98008;0.95309;0.91999;0.90807;0.90292;0.85861;0.87931;0.87915;0.8747;0.85189;0.87972;0.87707;0.89104;0.92627;0.90697;0.93073;0.95391;0.94797;1.00275;1.0038
2024-08-06;0.92716;0.92809;0.92547;0.93802;0.93713;0.91607;0.89765;0.8959;0.92962;0.86605;0.87865;0.89843;0.90188;0.88143;0.9145;0.9024;0.90948;0.93508;0.90983;0.93354;0.94712;0.94807;0.99904;0.98453
2024-08-07;0.95461;0.94771;0.94586;0.94272;0.93739;0.9279;0.90976;0.9005;0.91243;0.86369;0.88267;0.90313;0.91255;0.90531;0.93335;0.92202;0.93092;0.95216;0.9319;0.95163;0.96459;0.96486;1.01832;1.00449
2024-08-08;0.95378;0.94814;0.94723;0.93859;0.92981;0.91614;0.88966;0.88488;0.90978;0.86719;0.89105;0.90256;0.9045;0.88709;0.92448;0.92434;0.93656;0.96359;0.93452;0.9529;0.9719;0.9737;1.02478;1.0018
2024-08-09;0.96259;0.96045;0.96313;0.96157;0.95091;0.93643;0.91303;0.9068;0.9261;0.89038;0.91923;0.91844;0.91976;0.91108;0.94289;0.92873;0.93482;0.95343;0.93139;0.97836;1.01854;1.02995;1.08554;1.07438
2024-08-10;1.00796;0.99564;0.99524;0.99381;0.98797;0.97834;0.96904;0.9522;0.92665;0.89219;0.89151;0.88139;0.88654;0.8799;0.86797;0.87612;0.88544;0.90521;0.9443;0.98936;1.04709;1.06823;1.06924;1.06328
2024-08-11;1.04473;1.03748;1.03004;1.02362;1.01075;1.00249;0.9968;0.98109;0.93819;0.88201;0.85731;0.84221;0.84634;0.83491;0.8236;0.83288;0.83815;0.85742;0.9105;0.96161;0.99495;1.01262;1.01314;1.01632
2024-08-12;1.01222;1.0087;1.00367;0.99588;0.98008;0.95309;0.91999;0.90807;0.90292;0.85861;0.87931;0.87915;0.8747;0.85189;0.87972;0.87707;0.89104;0.92627;0.90697;0.93073;0.95391;0.94797;1.00275;1.0038
2024-08-13;0.92716;0.92809;0.92547;0.93802;0.93713;0.91607;0.89765;0.8959;0.92962;0.86605;0.87865;0.89843;0.90188;0.88143;0.9145;0.9024;0.90948;0.93508;0.90983;0.93354;0.94712;0.94807;0.99904;0.98453
2024-08-14;0.95461;0.94771;0.94586;0.94272;0.93739;0.9279;0.90976;0.9005;0.91243;0.86369;0.88267;0.90313;0.91255;0.90531;0.93335;0.92202;0.93092;0.95216;0.9319;0.95163;0.96459;0.96486;1.01832;1.00449
2024-08-15;0.99927;0.99752;0.99749;0.99055;0.99801;0.98742;0.97771;0.9732;0.93144;0.8737;0.85718;0.86077;0.87065;0.86668;0.86516;0.88224;0.90032;0.92383;0.95368;1.00524;1.04475;1.03322;1.0296;1.02505
2024-08-16;0.96259;0.96045;0.96313;0.96157;0.95091;0.93643;0.91303;0.9068;0.9261;0.89038;0.91923;0.91844;0.91976;0.91108;0.94289;0.92873;0.93482;0.95343;0.93139;0.97836;1.01854;1.02995;1.08554;1.07438
2024-08-17;1.00796;0.99564;0.99524;0.99381;0.98797;0.97834;0.96904;0.9522;0.92665;0.89219;0.89151;0.88139;0.88654;0.8799;0.86797;0.87612;0.88544;0.90521;0.9443;0.98936;1.04709;1.06823;1.06924;1.06328
2024-08-18;1.04473;1.03748;1.03004;1.02362;1.01075;1.00249;0.9968;0.98109;0.93819;0.88201;0.85731;0.84221;0.84634;0.83491;0.8236;0.83288;0.83815;0.85742;0.9105;0.96161;0.99495;1.01262;1.01314;1.01632
2024-08-19;1.01222;1.0087;1.00367;0.99588;0.98008;0.95309;0.91999;0.90807;0.90292;0.85861;0.87931;0.87915;0.8747;0.85189;0.87972;0.87707;0.89104;0.92627;0.90697;0.93073;0.95391;0.94797;1.00275;1.0038
2024-08-20;0.92716;0.92809;0.92547;0.93802;0.93713;0.91607;0.89765;0.8959;0.92962;0.86605;0.87865;0.89843;0.90188;0.88143;0.9145;0.9024;0.90948;0.93508;0.90983;0.93354;0.94712;0.94807;0.99904;0.98453
2024-08-21;0.95461;0.94771;0.94586;0.94272;0.93739;0.9279;0.90976;0.9005;0.91243;0.86369;0.88267;0.90313;0.91255;0.90531;0.93335;0.92202;0.93092;0.95216;0.9319;0.95163;0.96459;0.96486;1.01832;1.00449
2024-08-22;0.95378;0.94814;0.94723;0.93859;0.92981;0.91614;0.88966;0.88488;0.90978;0.86719;0.89105;0.90256;0.9045;0.88709;0.92448;0.92434;0.93656;0.96359;0.93452;0.9529;0.9719;0.9737;1.02478;1.0018
2024-08-23;0.96259;0.96045;0.96313;0.96157;0.95091;0.93643;0.91303;0.9068;0.9261;0.89038;0.91923;0.91844;0.91976;0.91108;0.94289;0.92873;0.93482;0.95343;0.93139;0.97836;1.01854;1.02995;1.08554;1.07438
2024-08-24;1.00796;0.99564;0.99524;0.99381;0.98797;0.97834;0.96904;0.9522;0.92665;0.89219;0.89151;0.88139;0.88654;0.8799;0.86797;0.87612;0.88544;0.90521;0.9443;0.98936;1.04709;1.06823;1.06924;1.06328
2024-08-25;1.04473;1.03748;1.03004;1.02362;1.01075;1.00249;0.9968;0.98109;0.93819;0.88201;0.85731;0.84221;0.84634;0.83491;0.8236;0.83288;0.83815;0.85742;0.9105;0.96161;0.99495;1.01262;1.01314;1.01632
2024-08-26;1.01222;1.0087;1.00367;0.99588;0.98008;0.95309;0.91999;0.90807;0.90292;0.85861;0.87931;0.87915;0.8747;0.85189;0.87972;0.87707;0.89104;0.92627;0.90697;0.93073;0.95391;0.94797;1.00275;1.0038
2024-08-27;0.92716;0.92809;0.92547;0.93802;0.93713;0.91607;0.89765;0.8959;0.92962;0.86605;0.87865;0.89843;0.90188;0.88143;0.9145;0.9024;0.90948;0.93508;0.90983;0.93354;0.94712;0.94807;0.99904;0.98453
2024-08-28;0.95461;0.94771;0.94586;0.94272;0.93739;0.9279;0.90976;0.9005;0.91243;0.86369;0.88267;0.90313;0.91255;0.90531;0.93335;0.92202;0.93092;0.95216;0.9319;0.95163;0.96459;0.96486;1.01832;1.00449
2024-08-29;0.95378;0.94814;0.94723;0.93859;0.92981;0.91614;0.88966;0.88488;0.90978;0.86719;0.89105;0.90256;0.9045;0.88709;0.92448;0.92434;0.93656;0.96359;0.93452;0.9529;0.9719;0.9737;1.02478;1.0018
2024-08-30;0.96259;0.96045;0.96313;0.96157;0.95091;0.93643;0.91303;0.9068;0.9261;0.89038;0.91923;0.91844;0.91976;0.91108;0.94289;0.92873;0.93482;0.95343;0.93139;0.97836;1.01854;1.02995;1.08554;1.07438
2024-08-31;1.00796;0.99564;0.99524;0.99381;0.98797;0.97834;0.96904;0.9522;0.92665;0.89219;0.89151;0.88139;0.88654;0.8799;0.86797;0.87612;0.88544;0.90521;0.9443;0.98936;1.04709;1.06823;1.06924;1.06328
2024-09-01;0.96117;1.00113;1.0234;1.047;1.05909;1.04458;1.01241;1.00334;0.93936;0.83201;0.78408;0.77695;0.7703;0.76841;0.76536;0.78791;0.81784;0.86621;0.8963;0.89947;0.87432;0.84915;0.87664;0.90992
2024-09-02;0.95202;0.99147;1.01226;1.01306;1.02404;0.98517;0.88777;0.83446;0.89908;0.84375;0.81431;0.83366;0.81774;0.78092;0.80624;0.83002;0.85727;0.86556;0.86833;0.88289;0.84969;0.84314;0.91016;0.95156
2024-09-03;0.91144;0.95533;0.98765;0.99801;1.00005;0.96957;0.89139;0.81916;0.90444;0.84442;0.84637;0.85436;0.84108;0.80996;0.82388;0.86298;0.89331;0.91392;0.89451;0.89622;0.8623;0.85241;0.92585;0.94406
2024-09-04;0.90274;0.9449;0.96178;0.97685;0.97971;0.957;0.88749;0.83946;0.94408;0.85962;0.86434;0.89354;0.86339;0.82414;0.83503;0.86378;0.90427;0.91351;0.94545;0.93952;0.90161;0.86454;0.92766;0.96723
2024-09-05;0.89559;0.93317;0.95885;0.96397;0.96149;0.94111;0.87834;0.83925;0.92596;0.85619;0.83449;0.85207;0.84434;0.83001;0.86268;0.87577;0.88528;0.90844;0.93065;0.96294;0.90061;0.87338;0.92926;0.97122
2024-09-06;0.90296;0.93894;0.96624;0.9758;0.97819;0.95377;0.88817;0.83662;0.9081;0.84568;0.82731;0.84443;0.84367;0.81899;0.84617;0.88238;0.91605;0.92172;0.89501;0.91083;0.91506;0.89345;0.95627;0.98741
2024-09-07;0.92291;0.95066;0.97216;0.97501;0.99026;0.9847;0.9625;0.93492;0.89444;0.80425;0.76913;0.76788;0.74667;0.73027;0.72692;0.78345;0.81035;0.85058;0.86217;0.87677;0.88527;0.86955;0.9012;0.92667
2024-09-08;0.96117;1.00113;1.0234;1.047;1.05909;1.04458;1.01241;1.00334;0.93936;0.83201;0.78408;0.77695;0.7703;0.76841;0.76536;0.78791;0.81784;0.86621;0.8963;0.89947;0.87432;0.84915;0.87664;0.90992
2024-09-09;0.95202;0.99147;1.01226;1.01306;1.02404;0.98517;0.88777;0.83446;0.89908;0.84375;0.81431;0.83366;0.81774;0.78092;0.80624;0.83002;0.85727;0.86556;0.86833;0.88289;0.84969;0.84314;0.91016;0.95156
2024-09-10;0.91144;0.95533;0.98765;0.99801;1.00005;0.96957;0.89139;0.81916;0.90444;0.84442;0.84637;0.85436;0.84108;0.80996;0.82388;0.86298;0.89331;0.91392;0.89451;0.89622;0.8623;0.85241;0.92585;0.94406
2024-09-11;0.90274;0.9449;0.96178;0.97685;0.97971;0.957;0.88749;0.83946;0.94408;0.85962;0.86434;0.89354;0.86339;0.82414;0.83503;0.86378;0.90427;0.91351;0.94545;0.93952;0.90161;0.86454;0.92766;0.96723
2024-09-12;0.89559;0.93317;0.95885;0.96397;0.96149;0.94111;0.87834;0.83925;0.92596;0.85619;0.83449;0.85207;0.84434;0.83001;0.86268;0.87577;0.88528;0.90844;0.93065;0.96294;0.90061;0.87338;0.92926;0.97122
2024-09-13;0.90296;0.93894;0.96624;0.9758;0.97819;0.95377;0.88817;0.83662;0.9081;0.84568;0.82731;0.84443;0.84367;0.81899;0.84617;0.88238;0.91605;0.92172;0.89501;0.91083;0.91506;0.89345;0.95627;0.98741
2024-09-14;0.92291;0.95066;0.97216;0.97501;0.99026;0.9847;0.9625;0.93492;0.89444;0.80425;0.76913;0.76788;0.74667;0.73027;0.72692;0.78345;0.81035;0.85058;0.86217;0.87677;0.88527;0.86955;0.9012;0.92667
2024-09-15;0.96117;1.00113;1.0234;1.047;1.05909;1.04458;1.01241;1.00334;0.93936;0.83201;0.78408;0.77695;0.7703;0.76841;0.76536;0.78791;0.81784;0.86621;0.8963;0.89947;0.87432;0.84915;0.87664;0.90992
2024-09-16;0.95202;0.99147;1.01226;1.01306;1.02404;0.98517;0.88777;0.83446;0.89908;0.84375;0.81431;0.83366;0.81774;0.78092;0.80624;0.83002;0.85727;0.86556;0.86833;0.88289;0.84969;0.84314;0.91016;0.95156
2024-09-17;0.91144;0.95533;0.98765;0.99801;1.00005;0.96957;0.89139;0.81916;0.90444;0.84442;0.84637;0.85436;0.84108;0.80996;0.82388;0.86298;0.89331;0.91392;0.89451;0.89622;0.8623;0.85241;0.92585;0.94406
2024-09-18;0.90274;0.9449;0.96178;0.97685;0.97971;0.957;0.88749;0.83946;0.94408;0.85962;0.86434;0.89354;0.86339;0.82414;0.83503;0.86378;0.90427;0.91351;0.94545;0.93952;0.90161;0.86454;0.92766;0.96723
2024-09-19;0.89559;0.93317;0.95885;0.96397;0.96149;0.94111;0.87834;0.83925;0.92596;0.85619;0.83449;0.85207;0.84434;0.83001;0.86268;0.87577;0.88528;0.90844;0.93065;0.96294;0.90061;0.87338;0.92926;0.97122
2024-09-20;0.90296;0.93894;0.96624;0.9758;0.97819;0.95377;0.88817;0.83662;0.9081;0.84568;0.82731;0.84443;0.84367;0.81899;0.84617;0.88238;0.91605;0.92172;0.89501;0.91083;0.91506;0.89345;0.95627;0.98741
2024-09-21;0.92291;0.95066;0.97216;0.97501;0.99026;0.9847;0.9625;0.93492;0.89444;0.80425;0.76913;0.76788;0.74667;0.73027;0.72692;0.78345;0.81035;0.85058;0.86217;0.87677;0.88527;0.86955;0.9012;0.92667
2024-09-22;0.96117;1.00113;1.0234;1.047;1.05909;1.04458;1.01241;1.00334;0.93936;0.83201;0.78408;0.77695;0.7703;0.76841;0.76536;0.78791;0.81784;0.86621;0.8963;0.89947;0.87432;0.84915;0.87664;0.90992
2024-09-23;0.95202;0.99147;1.01226;1.01306;1.02404;0.98517;0.88777;0.83446;0.89908;0.84375;0.81431;0.83366;0.81774;0.78092;0.80624;0.83002;0.85727;0.86556;0.86833;0.88289;0.84969;0.84314;0.91016;0.95156
2024-09-24;0.91144;0.95533;0.98765;0.99801;1.00005;0.96957;0.89139;0.81916;0.90444;0.84442;0.84637;0.85436;0.84108;0.80996;0.82388;0.86298;0.89331;0.91392;0.89451;0.89622;0.8623;0.85241;0.92585;0.94406
2024-09-25;0.90274;0.9449;0.96178;0.97685;0.97971;0.957;0.88749;0.83946;0.94408;0.85962;0.86434;0.89354;0.86339;0.82414;0.83503;0.86378;0.90427;0.91351;0.94545;0.93952;0.90161;0.86454;0.92766;0.96723
2024-09-26;0.89559;0.93317;0.95885;0.96397;0.96149;0.94111;0.87834;0.83925;0.92596;0.85619;0.83449;0.85207;0.84434;0.83001;0.86268;0.87577;0.88528;0.90844;0.93065;0.96294;0.90061;0.87338;0.92926;0.97122
2024-09-27;0.90296;0.93894;0.96624;0.9758;0.97819;0.95377;0.88817;0.83662;0.9081;0.84568;0.82731;0.84443;0.84367;0.81899;0.84617;0.88238;0.91605;0.92172;0.89501;0.91083;0.91506;0.89345;0.95627;0.98741
2024-09-28;0.92291;0.95066;0.97216;0.97501;0.99026;0.9847;0.9625;0.93492;0.89444;0.80425;0.76913;0.76788;0.74667;0.73027;0.72692;0.78345;0.81035;0.85058;0.86217;0.87677;0.88527;0.86955;0.9012;0.92667
2024-09-29;0.96117;1.00113;1.0234;1.047;1.05909;1.04458;1.01241;1.00334;0.93936;0.83201;0.78408;0.77695;0.7703;0.76841;0.76536;0.78791;0.81784;0.86621;0.8963;0.89947;0.87432;0.84915;0.87664;0.90992
2024-09-30;0.95202;0.99147;1.01226;1.01306;1.02404;0.98517;0.88777;0.83446;0.89908;0.84375;0.81431;0.83366;0.81774;0.78092;0.80624;0.83002;0.85727;0.86556;0.86833;0.88289;0.84969;0.84314;0.91016;0.95156
2024-10-01;1.00429;1.03895;1.06113;1.06592;1.05904;1.03538;0.95963;0.90487;1.15488;0.9217;0.89667;0.9031;0.88228;0.88647;1.05484;1.1082;1.15335;1.15426;0.9987;1.00352;0.99834;1.01334;1.22451;1.28699
2024-10-02;1.0125;1.0609;1.07551;1.07812;1.07524;1.04351;0.96097;0.87058;1.13227;0.91695;0.88905;0.89225;0.88053;0.86609;1.0173;1.06286;1.09743;1.11101;0.96062;0.98018;0.96326;0.96391;1.14733;1.21661
2024-10-03;1.03154;1.0631;1.09404;1.10858;1.11955;1.08415;0.98736;0.89602;1.14589;0.96579;0.96782;0.96538;0.94136;0.92366;1.09154;1.13034;1.16421;1.18001;0.99456;0.96579;0.9514;1.00305;1.2234;1.26146
2024-10-04;1.0226;1.06492;1.09012;1.10703;1.11197;1.09053;0.99864;0.89561;1.14592;0.93554;0.89537;0.89423;0.88271;0.86625;1.00276;1.04112;1.08807;1.11902;0.98331;1.01697;1.02773;1.03524;1.22351;1.26269
2024-10-05;1.03739;1.07252;1.1035;1.12794;1.1374;1.1236;1.10122;1.03763;0.97784;0.87685;0.79898;0.77531;0.76762;0.74986;0.75541;0.81076;0.85849;0.89347;0.95186;0.98497;0.98623;0.99176;1.02303;1.0544
2024-10-06;1.05294;1.10226;1.14358;1.11489;1.14137;1.12266;1.09829;1.0428;1.01231;0.92596;0.8461;0.83869;0.81752;0.79978;0.80471;0.86302;0.94398;0.99339;0.99147;0.96897;0.92712;0.9185;0.93313;0.9889
2024-10-07;1.03656;1.09725;1.11849;1.12443;1.11342;1.05949;0.94695;0.87824;1.13648;0.9125;0.87091;0.8546;0.8442;0.83246;0.98405;1.04885;1.11453;1.15183;1.00721;0.99179;0.96015;0.96358;1.14153;1.20162
2024-10-08;1.00429;1.03895;1.06113;1.06592;1.05904;1.03538;0.95963;0.90487;1.15488;0.9217;0.89667;0.9031;0.88228;0.88647;1.05484;1.1082;1.15335;1.15426;0.9987;1.00352;0.99834;1.01334;1.22451;1.28699
2024-10-09;1.0125;1.0609;1.07551;1.07812;1.07524;1.04351;0.96097;0.87058;1.13227;0.91695;0.88905;0.89225;0.88053;0.86609;1.0173;1.06286;1.09743;1.11101;0.96062;0.98018;0.96326;0.96391;1.14733;1.21661
2024-10-10;1.03154;1.0631;1.09404;1.10858;1.11955;1.08415;0.98736;0.89602;1.14589;0.96579;0.96782;0.96538;0.94136;0.92366;1.09154;1.13034;1.16421;1.18001;0.99456;0.96579;0.9514;1.00305;1.2234;1.26146
2024-10-11;1.0226;1.06492;1.09012;1.10703;1.11197;1.09053;0.99864;0.89561;1.14592;0.93554;0.89537;0.89423;0.88271;0.86625;1.00276;1.04112;1.08807;1.11902;0.98331;1.01697;1.02773;1.03524;1.22351;1.26269
2024-10-12;0.94883;0.99746;1.02015;1.0147;1.01696;1.02317;0.99726;0.96299;0.93601;0.85989;0.83288;0.86289;0.86013;0.85076;0.86028;0.91323;0.94983;0.95726;0.94649;0.95656;0.94287;0.94057;0.96144;0.99182
2024-10-13;1.05294;1.10226;1.14358;1.11489;1.14137;1.12266;1.09829;1.0428;1.01231;0.92596;0.8461;0.83869;0.81752;0.79978;0.80471;0.86302;0.94398;0.99339;0.99147;0.96897;0.92712;0.9185;0.93313;0.9889
